796|CLUMBA
797|CLUTE
798|CODEX
799|CODEX, ILUS
800|COEDICION LATINOAMERICANA
801|COGTAL
802|COLECC OPERACION TIERRA SIGMAR
803|COLECCION ACANTO
804|COLECCION AERONAUTICA ARG.
805|COLECCION ARGENTINA
806|COLECCION AUSTRAL
807|COLECCION AYER
808|COLECCION CENTAURO
809|COLECCION COSMIK
810|COLECCION DEL MIRADOR
811|COLECCION EXPERIENCIA
812|COLECCION FILOSOFOS Y SISTEMAS
813|COLECCION HORIZONTE
814|COLECCION LA NAVE
815|COLECCION LEONARDO
816|COLECCION LIBRO ELEGIDO
817|COLECCION MODERNA
818|COLECCION PAIDEUMA
819|COLECCION PANORAMA
820|COLECCION PUEBLOS Y GENTES
821|COLECCION REINO ANIMAL
822|COLECCION SEMILLA Y SURCO
823|COLECCION TEXTOS
824|COLECCION VERTICE
825|COLECION FOLKLORE
826|COLECION PUEBLOS Y GENTE
827|COLEGIO DE ABOGADOS
828|COLEGIO DE ESCRIBANOS
829|COLEGIO DE GRADUADOS EN CIENCI
830|COLEGIO LIBRE DE ESTUDIOS SUP.
831|COLEGIO LIBRE DE ESTUDIOS SUPE
832|COLEGIO MILITAR DE LA NACION
833|COLICHEUQUE
834|COLIHUA
835|COLIHUE
836|COLIHUE-CUENTOS CUENTOS DEL...
837|COLIHUE-HACHETTE
838|COLISEO
839|COLLINS
840|COLMEGNA
841|COLOMBA-LARUSSE
842|COLOMBIA
843|COLOMBINO
844|COLOMBO
845|COLON
846|COLOQUIO
847|COLUMBA
848|COLUMBIA
849|COM. NAC. MONUMEN. GRAL ROCA J
850|COMISION ARG. DE PUBLICACIONES
851|COMISION BIBLIOTECAS POPULARES
852|COMISION DE ASUNTOS CONST.
853|COMISION DE ESTUDIOS HISTORICO
854|COMISION DE HOMENAJE
855|COMISION ECONOMICA PARA AMERIC
856|COMISION NACIONAL
857|COMISION NACIONAL DE COMUNICAC
858|COMISION NACIONAL DE CULTURA
859|COMISION NACIONAL DE HOMENAJE
860|COMISION NACIONAL LEY 13.661
861|COMISION NACIONAL MONUMENTO
862|COMISION ORGANIZADORA DEL CONG
863|COMISION POST.CONGRESO
864|COMISION TECNICA MIXTA DE SALT
865|COMITE OLIMPICO ARGENTINO 2004
866|COMITE POUR LE RAYONNEMENT
867|COMPANIA BIBLIOGRFICA ESPA�OLA
868|COMPANIA EDITORA DE LA PLATA
869|COMPANIA EDITORIAL CONTINENTAL
870|COMPANIA FABRIL
871|COMPANIA FABRIL EDITORA
872|COMPANIA GANERAL FABRIL
873|COMPANIA GENERAL DE EDICIONES
874|COMPANIA GENERAL EDITORA
875|COMPANIA GENERAL FABRIL
876|COMPANIA GRAL FABRIL EDITORA
877|COMPA�IA AMERICANA
878|COMPA�IA EDITORIAL CONTINENTAL
879|COMPA�IA FABRIL
880|COMPA�IA GENERAL EDITORA
881|COMPA�IA GENERAL FABRIL
882|COMPA�IA GENERAL FABRIL EDIT.
883|COMPA�IA GENERAL FABRIL EDITOR
884|COMPA�IA GRAL FABRIL ED.
885|COMPA�IA IMPRESORA ARGENTINA
886|COMUNICACION
887|CON VIVENCIAS HOY
888|CONCO
889|CONDECOORD
890|CONDOR
891|CONDORHUASI
892|CONDORNUASI
893|CONFERENCIA EPISCOPAL ARGENT.
894|CONFERENCIA EPISCOPAL ARGENTIN
895|CONGRESO DE LA NACION
896|CONI
897|CONI HNOS
898|CONPANIA GENERAL DE EDICIONES
899|CONSEJO DEPARTAMENTAL
900|CONSEJO FEDERAL DE INVERSIONES
901|CONSEJO GENERAL DE CULTURA
902|CONSEJO GENERAL DE CULTURA Y E
903|CONSEJO LATINOAMERICANO
904|CONSEJO LATINOAMERICANO DE CIE
905|CONSEJO NACIONAL DE EDUCACION
906|CONSEJO NACIONAL DE INVESTIGAC
907|CONSEJO PROFESIONAL DE CIENCIA
908|CONSEJO SUPERIOR DE INVENSTIG.
909|CONSEJO SUPERIOR DE INVESTIGA
910|CONSTRUCCIONES
911|CONSTRUCCIONES SUDAMERICANAS
912|CONSTRUCIONES SUDAMERICANAS
913|CONTABILIDAD
914|CONTABILIDAD MODERNA
915|CONTABILIDAD Y ADMINISTRACION
916|CONTEMPORANEA
917|CONTINENTAL
918|CONTINENTAL S.A
919|CONTINENTAL SERVICE
920|CONTINENTE
921|CONTINENTE ED
922|CONTRAPUNTO
923|CONVENCION CONSTITUYENTE
924|COOLMEGNA
925|COOPARG
926|COOPEDRADORA DE DERECHO Y CIEN
927|COOPERADORA DE DERECHO
928|COOPERADORA DE DERECHO Y CIENC
929|COOPERADORA DE DERECHO-CIENCIA
930|COOPERATIVA CLUB DE GRABADO DE
931|COPA�IA GENERAL FABRIL
932|COPENHAGUE
933|COPIAS ENCIADERNADAS
934|COQUENA
935|COQUENA GRUPO ED. S.R.L.
936|COQUENA GRUPO EDITOR
937|COQUENA LIBROS DEL QUIRQUINCHO
938|CORCEL
939|CORDILLERA
940|CORDOBA UNIVERSIDAD
941|CORONT BOOKS
942|CORREDOR
943|CORREGIDOR
944|CORREO ARGENTINO S.A.
945|CORREOS Y TELECOMUNICACIONES.
946|COSMOPOLITA
947|COSMOPOLITA BUENOS AIRES
948|COSMOS
949|COTAMAR
950|COTOMAR
951|COYO ACAN
952|COYOACAN
953|CREA
954|CREA S.A.
955|CREATIVOS ARGENTINOS
956|CREODEMA
957|CREOLE PETROLEUM CORPORATION
958|CRESPILLO
959|CRESPILLO.
960|CRIMINALIA
961|CRISIS
962|CRISLO
963|CRISOL
964|CRITERIO
965|CRITICA
966|CRITICA MARCOMBO
967|CRITICA-GRIJALBO MONDADORI
968|CRONICA
969|CRONOS
970|CRUJIA EDICIONES
971|CRUZ DEL SUR
972|CRUZ RODRIGUEZ JUIZ
973|CRUZ Y FIERRO
974|CS
975|CS EDICIONES
976|CUADERNOS DE PEDIATRIA ABBOTT
977|CUANTICA
978|CUANTICA EDITORA
979|CUARTO MUNDO
980|CUATRO VIENTOS
981|CUENCA
982|CUENTOS ARGENTINOS
983|CUESTIONARIO
984|CULT ILIVETTI BUENOS AIRES
985|CULT OLIVETTI BUENOS AIRES
986|CULT.DE LA PROVINCIA DE BS.AS.
987|CULTURA
